Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,ttr_lemma_chunks_100,ttr_lemma_chunks_200,ttr_form_chunks_100,ttr_form_chunks_200,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PART,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,upos_dist_X,lexical_density,verbs_tense_dist_Fut,verbs_tense_dist_Imp,verbs_tense_dist_Past,verbs_tense_dist_Pres,verbs_mood_dist_Cnd,verbs_mood_dist_Imp,verbs_mood_dist_Ind,verbs_mood_dist_Sub,verbs_form_dist_Fin,verbs_form_dist_Ger,verbs_form_dist_Inf,verbs_form_dist_Part,verbs_num_pers_dist_+3,verbs_num_pers_dist_Plur+,verbs_num_pers_dist_Plur+1,verbs_num_pers_dist_Plur+2,verbs_num_pers_dist_Plur+3,verbs_num_pers_dist_Sing+1,verbs_num_pers_dist_Sing+2,verbs_num_pers_dist_Sing+3,aux_tense_dist_Fut,aux_tense_dist_Imp,aux_tense_dist_Past,aux_tense_dist_Pres,aux_mood_dist_Cnd,aux_mood_dist_Imp,aux_mood_dist_Ind,aux_mood_dist_Sub,aux_form_dist_Fin,aux_form_dist_Ger,aux_form_dist_Inf,aux_form_dist_Part,aux_num_pers_dist_Plur+1,aux_num_pers_dist_Plur+2,aux_num_pers_dist_Plur+3,aux_num_pers_dist_Sing+1,aux_num_pers_dist_Sing+2,aux_num_pers_dist_Sing+3,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,prep_dist_1,prep_dist_2,prep_dist_3,prep_dist_4,prep_dist_5,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_det,dep_dist_det:poss,dep_dist_det:predet,dep_dist_discourse,dep_dist_dislocated,dep_dist_expl,dep_dist_expl:impers,dep_dist_expl:pass,dep_dist_fixed,dep_dist_flat,dep_dist_flat:foreign,dep_dist_flat:name,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nsubj,dep_dist_nsubj:pass,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_obl:agent,dep_dist_orphan,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_vocative,dep_dist_xcomp,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,subordinate_dist_3,subordinate_dist_4,subordinate_dist_5
MCIR12-T1.conllu,39,1112,28.51282051,4.561438561,0.68,0.565,0.77,0.66,5.665467626,12.58992806,7.104316547,7.104316547,3.507194245,15.01798561,0.089928058,15.10791367,1.798561151,0,7.643884892,4.136690647,9.982014388,1.618705036,0,8.633093525,0,0.451548452,3.125,1.5625,62.5,32.8125,0,0,95.83333333,4.166666667,25,6.25,27.08333333,41.66666667,0,0,25,4.166666667,12.5,12.5,0,45.83333333,1.369863014,5.479452055,4.109589041,89.04109589,0,0,90,10,88.60759494,1.265822785,6.329113924,3.797468354,18.57142857,2.857142857,8.571428571,4.285714286,0,65.71428571,3.102564103,97.43589744,2.916666667,1.063829787,12.76595745,24.46808511,28.72340426,19.14893617,9.574468085,4.255319149,4.820512821,9.190082645,13.76923077,3.054054054,37,1.306122449,49,79.59183673,10.20408163,10.20408163,0,0,25.92592593,74.07407407,90.47619048,9.523809524,0.449640288,2.068345324,1.618705036,6.654676259,4.76618705,0.179856115,4.316546763,0.539568345,11.8705036,3.507194245,0.899280576,0.179856115,3.507194245,2.248201439,0.089928058,13.30935252,1.438848921,0.269784173,0,0,0.899280576,0.179856115,0,0.449640288,0,0,0.269784173,0.539568345,2.428057554,6.744604317,5.215827338,0.35971223,1.348920863,4.316546763,5.305755396,0.179856115,0,0.089928058,9.982014388,3.507194245,0,0.269784173,38,62,91.93548387,8.064516129,1.265306122,77.55102041,18.36734694,4.081632653,0,0
GPAJ81-C1.conllu,94,2242,23.85106383,4.691544885,0.55,0.46,0.66,0.57,4.995539697,9.812667261,7.359500446,7.71632471,3.434433541,12.31043711,0.089206066,11.32917038,0.089206066,0,9.812667261,3.880463872,14.54058876,2.899197145,0,11.73059768,0,0.459812109,1.570680628,5.235602094,51.30890052,41.88481675,2.105263158,4.210526316,85.26315789,8.421052632,35.63218391,2.681992337,24.13793103,37.54789272,0,0,20.43010753,5.376344086,21.50537634,12.90322581,1.075268817,38.70967742,0.602409639,2.409638554,7.228915663,89.75903614,4.545454545,0.649350649,91.55844156,3.246753247,89.01734104,0,4.046242775,6.936416185,29.22077922,0.649350649,11.68831169,5.844155844,0,52.5974026,3.191489362,86.17021277,2.83269962,0.763358779,13.35877863,29.77099237,27.48091603,17.17557252,8.396946565,3.053435115,4.35106383,7.473333333,12.15957447,3.115806806,55,1.222222222,54,85.18518519,11.11111111,1.851851852,0,1.851851852,36.28318584,63.71681416,87.59689922,12.40310078,0.44603033,2.408563782,2.274754683,6.82426405,3.345227475,0.44603033,5.530776093,0.44603033,8.519179304,3.434433541,1.471900089,0,3.925066905,1.739518287,0.089206066,10.83853702,1.382694023,0,0.044603033,0.044603033,1.694915254,0.267618198,0.044603033,0.401427297,0,0,0.579839429,0.89206066,4.192685103,4.058876004,5.352363961,0.312221231,0.044603033,4.14808207,4.460303301,0.133809099,0,0.356824264,14.54058876,4.192685103,0,1.115075825,32.92682927,67.07317073,77.57575758,22.42424242,1.368,74.4,18.4,4.8,0.8,1.6
GMAL78-A1.conllu,58,1731,29.84482759,4.785529716,0.48,0.47,0.56,0.565,5.834777585,13.63373772,5.77700751,3.986135182,4.968226459,16.11785095,0.057770075,19.75736568,0.173310225,0,6.296938186,0.982091277,10.57192374,2.021952629,0,9.820912767,0,0.471576227,8.849557522,0.884955752,29.20353982,61.0619469,0,0,96.2962963,3.703703704,47.64705882,5.294117647,28.23529412,18.82352941,0,0,28.39506173,0,14.81481481,8.641975309,2.469135802,45.67901235,1.492537313,7.462686567,2.985074627,88.05970149,3.076923077,0,86.15384615,10.76923077,94.20289855,0,2.898550725,2.898550725,21.53846154,0,27.69230769,6.153846154,0,44.61538462,3.413793103,87.93103448,2.605882353,2.424242424,15.75757576,26.66666667,32.72727273,13.33333333,6.666666667,2.424242424,5.137931034,8.742424242,15.10344828,3.265100671,62,1.136363636,88,87.5,11.36363636,1.136363636,0,0,27.16049383,72.83950617,79.51807229,20.48192771,0.808781051,1.559792028,1.848642403,5.488157135,4.910456384,0.11554015,1.848642403,0.404390526,12.5361063,5.025996534,1.097631427,0.519930676,5.257076834,1.733102253,0.11554015,15.42461005,0.519930676,0.11554015,0,0,0.924321202,0.404390526,0.11554015,0.2310803,0,0,0,0.635470826,3.06181398,6.296938186,4.274985557,0.404390526,0.173310225,4.043905257,5.141536684,0.173310225,0,0.173310225,10.57192374,3.350664356,0.173310225,0.519930676,32.48407643,67.51592357,84.90566038,15.09433962,1.244186047,77.90697674,19.76744186,2.325581395,0,0
MaMAR18-F1.conllu,31,862,27.80645161,4.838624339,0.62,0.48,0.7,0.585,4.872389791,15.31322506,6.380510441,5.220417633,2.784222738,11.36890951,0,17.05336427,1.276102088,0,7.77262181,2.204176334,12.29698376,2.204176334,0,11.25290023,0,0.476190476,6.12244898,4.081632653,28.57142857,61.2244898,11.42857143,2.857142857,77.14285714,8.571428571,36.08247423,12.37113402,37.11340206,14.43298969,0,0,20,0,31.42857143,14.28571429,5.714285714,28.57142857,2.380952381,0,2.380952381,95.23809524,9.756097561,0,87.80487805,2.43902439,91.11111111,0,6.666666667,2.222222222,39.02439024,0,26.82926829,2.43902439,0,31.70731707,3.419354839,90.32258065,2.515463918,3.157894737,16.84210526,30.52631579,28.42105263,14.73684211,3.157894737,3.157894737,5.290322581,8.132075472,12.12903226,2.984827586,70,1.2,40,82.5,15,2.5,0,0,23.91304348,76.08695652,92.30769231,7.692307692,0.696055684,2.668213457,2.204176334,6.148491879,4.060324826,0,4.060324826,0.116009281,13.68909513,2.900232019,1.160092807,0,4.176334107,1.044083527,0.232018561,11.25290023,0.116009281,0,0,0,1.160092807,0.232018561,0,0.348027842,0.348027842,0,0.232018561,0.464037123,3.712296984,5.568445476,4.292343387,0,0.928074246,4.872389791,6.380510441,0,0,0,12.29698376,3.596287703,0,1.044083527,28.57142857,71.42857143,80,20,1.267857143,73.21428571,26.78571429,0,0,0
ABIO88-P1.conllu,55,2125,38.63636364,4.48608137,0.57,0.48,0.69,0.58,5.976470588,13.69411765,7.482352941,5.458823529,4.235294118,13.64705882,0,15.90588235,0.376470588,0,8,1.082352941,12.09411765,2.258823529,0,9.788235294,0,0.457708779,2.222222222,17.03703704,42.96296296,37.77777778,1.136363636,0,89.77272727,9.090909091,42.30769231,3.846153846,30.76923077,23.07692308,0,0,7.954545455,0,19.31818182,14.77272727,0,57.95454545,0,12.26415094,6.603773585,81.13207547,6.060606061,0,88.88888889,5.050505051,85.34482759,0,8.620689655,6.034482759,13.13131313,0,19.19191919,21.21212121,0,46.46464646,4.745454545,90.90909091,2.644230769,1,13.5,33,26,16.5,8.5,1.5,5.981818182,8.141762452,21.92727273,3.773855488,82,1.255813953,86,82.55813953,9.302325581,8.139534884,0,0,28.28282828,71.71717172,83.33333333,16.66666667,0.752941176,2.305882353,2.4,7.011764706,4.047058824,0.235294118,2.682352941,0.188235294,11.81176471,4.235294118,0.8,0.094117647,5.270588235,2.588235294,0.329411765,12.84705882,0.705882353,0.094117647,0,0,1.6,0.094117647,0.047058824,0.423529412,0,0,0.188235294,0.329411765,3.905882353,4.894117647,4.470588235,0.282352941,0.188235294,4.329411765,4.941176471,0.141176471,0,0.047058824,12.09411765,2.588235294,0,1.035294118,23.04147465,76.95852535,86.22754491,13.77245509,1.26119403,83.58208955,11.19402985,2.23880597,1.492537313,1.492537313
PFAS18-P1.conllu,96,2952,30.75,4.544992175,0.62,0.535,0.74,0.635,4.471544715,10.77235772,6.775067751,6.266937669,3.082655827,14.73577236,0.135501355,16.49728997,0.609756098,0,9.586720867,0.745257453,13.41463415,2.201897019,0.033875339,10.63685637,0.033875339,0.451877934,3.017241379,4.310344828,38.36206897,54.31034483,0.694444444,3.472222222,90.27777778,5.555555556,45.85987261,3.503184713,22.29299363,28.34394904,0,0,22.22222222,3.472222222,3.472222222,13.88888889,3.472222222,53.47222222,4.444444444,5,2.777777778,87.77777778,3.428571429,0,92,4.571428571,94.59459459,0,2.702702703,2.702702703,21.71428571,0.571428571,9.714285714,8.571428571,1.142857143,58.28571429,3.875,84.375,2.77388535,2.597402597,12.33766234,25.64935065,32.46753247,16.23376623,7.467532468,3.246753247,5.135416667,7.935483871,16.15625,3.409349593,61,1.132743363,113,87.61061947,11.50442478,0.884955752,0,0,30.40935673,69.59064327,84.97652582,15.02347418,0.440379404,3.082655827,2.134146341,6.537940379,3.285907859,0.101626016,3.658536585,0.406504065,9.7899729,3.082655827,1.08401084,0.033875339,3.827913279,2.201897019,0.135501355,13.65176152,0.846883469,0.237127371,0.067750678,0.033875339,1.35501355,0.101626016,0.033875339,0.304878049,0.033875339,0,0.101626016,0.406504065,3.116531165,4.708672087,6.605691057,0.474254743,0.440379404,5.386178862,4.437669377,0.237127371,0,0.338753388,13.44850949,3.25203252,0,0.575880759,26.38436482,73.61563518,80.53097345,19.46902655,1.308571429,73.71428571,21.71428571,4.571428571,0,0
RCAL20-A1.conllu,56,1544,27.57142857,4.636029412,0.59,0.485,0.7,0.57,4.857512953,13.01813472,5.505181347,5.051813472,2.849740933,15.15544041,0.259067358,18.78238342,2.461139896,0,6.606217617,1.230569948,11.91709845,2.461139896,0,9.779792746,0.064766839,0.455882353,0.892857143,5.357142857,36.60714286,57.14285714,0,1.388888889,97.22222222,1.388888889,47.68211921,3.973509934,21.85430464,26.49006623,0,0,1.388888889,0,11.11111111,12.5,2.777777778,72.22222222,0,2.739726027,9.589041096,87.67123288,4.545454545,0,84.84848485,10.60606061,84.61538462,0,6.41025641,8.974358974,4.545454545,0,13.63636364,4.545454545,0,77.27272727,2.964285714,83.92857143,3,0,10.66666667,23.33333333,36,16.66666667,10,3.333333333,4.589285714,9.301204819,14,3.212423313,56,1.361111111,72,76.38888889,18.05555556,0,4.166666667,1.388888889,20.96774194,79.03225806,80.8988764,19.1011236,0.388601036,1.943005181,2.07253886,4.922279793,4.015544041,0.194300518,2.784974093,1.165803109,12.24093264,2.849740933,1.295336788,0.647668394,3.497409326,1.101036269,0.064766839,14.83160622,0.129533679,0.194300518,0.064766839,0,1.03626943,0.777202073,0.323834197,0.518134715,0.259067358,0,0.129533679,0.388601036,3.238341969,7.059585492,4.598445596,1.101036269,1.360103627,3.626943005,4.598445596,0,0,0.259067358,11.91709845,3.626943005,0.194300518,0.582901554,32.86713287,67.13286713,68.75,31.25,1.4,72.85714286,20,4.285714286,1.428571429,0
CDMI15-C1.conllu,52,1267,24.36538462,4.59255814,0.58,0.485,0.74,0.625,5.051302289,11.04972376,5.840568272,5.761641673,2.209944751,12.31254933,0.078926598,15.39068666,0.47355959,0,9.944751381,1.81531176,15.15390687,3.472770324,0,11.36543015,0.078926598,0.465116279,2.727272727,14.54545455,33.63636364,49.09090909,0,5.333333333,88,6.666666667,52.08333333,3.472222222,20.13888889,24.30555556,0,0,1.333333333,5.333333333,24,17.33333333,2.666666667,49.33333333,1.428571429,12.85714286,8.571428571,77.14285714,1.538461538,1.538461538,95.38461538,1.538461538,89.04109589,0,4.109589041,6.849315068,16.92307692,0,13.84615385,16.92307692,1.538461538,50.76923077,3.326923077,86.53846154,2.666666667,1.418439716,19.14893617,30.4964539,18.43971631,19.14893617,7.80141844,3.546099291,4.365384615,7.323699422,11.82692308,3.092864125,44,1.089285714,56,92.85714286,5.357142857,1.785714286,0,0,23.52941176,76.47058824,82.29166667,17.70833333,0.710339384,2.367797948,2.762430939,5.840568272,3.63062352,0.236779795,2.999210734,0.394632991,9.629044988,2.209944751,1.262825572,0.078926598,2.525651144,2.367797948,0,11.28650355,0.947119179,0.078926598,0,0,1.183898974,0.236779795,0.078926598,0.315706393,0,0,0.078926598,0.394632991,4.656669298,5.051302289,7.103393844,0.47355959,0.47355959,4.972375691,4.735595896,0.236779795,0,0.315706393,15.23283346,4.10418311,0,1.026045777,30.20134228,69.79865772,72.11538462,27.88461538,1.320987654,71.60493827,24.69135802,3.703703704,0,0
MCAR15-A1.conllu,54,1824,33.77777778,4.746617466,0.56,0.505,0.63,0.595,6.085526316,13.98026316,5.592105263,5.372807018,4.385964912,14.1995614,0.109649123,17.92763158,1.151315789,0,7.182017544,1.535087719,10.85526316,1.864035088,0,9.75877193,0,0.458794588,0,7.079646018,36.28318584,56.63716814,5.479452055,0,87.67123288,6.849315068,41.01123596,2.808988764,33.70786517,22.47191011,0,0,21.91780822,0,21.91780822,4.109589041,1.369863014,50.68493151,0,15.73033708,8.988764045,75.28089888,7.407407407,0,87.65432099,4.938271605,82.65306122,0,9.183673469,8.163265306,20.98765432,6.172839506,18.51851852,1.234567901,0,53.08641975,3.925925926,85.18518519,2.842696629,2.298850575,9.770114943,30.45977011,28.73563218,15.51724138,7.471264368,5.747126437,5.351851852,8.603773585,17.2037037,3.41221374,91,1.151898734,79,86.07594937,12.65822785,1.265822785,0,0,24.09638554,75.90361446,82.85714286,17.14285714,1.260964912,2.412280702,1.918859649,5.208333333,5.208333333,0.054824561,2.576754386,0.603070175,11.95175439,4.385964912,0.548245614,0.219298246,5.263157895,2.192982456,0,13.32236842,0.76754386,0.054824561,0,0,1.260964912,0.219298246,0,0.274122807,0.164473684,0,0.328947368,0.219298246,3.837719298,5.372807018,5.372807018,0.38377193,0.657894737,4.331140351,5.153508772,0.054824561,0,0.054824561,10.85526316,2.960526316,0,0.548245614,27.38095238,72.61904762,76.2295082,23.7704918,1.319148936,74.46808511,20.21276596,4.255319149,1.063829787,0
ADPI11-C1.conllu,80,2211,27.6375,4.462293388,0.65,0.51,0.77,0.645,4.568068747,12.34735414,6.512890095,5.879692447,2.397105382,13.65897784,0,15.92039801,0.361827227,0,9.362279512,2.351876979,12.43781095,2.939846223,0,11.26187246,0,0.463842975,2.898550725,9.420289855,33.33333333,54.34782609,0,1.063829787,98.93617021,0,37.75100402,1.606425703,42.97188755,17.67068273,0,0,9.574468085,5.319148936,19.14893617,12.76595745,4.255319149,48.93617021,0.787401575,3.937007874,3.937007874,91.33858268,4.918032787,0,93.44262295,1.639344262,93.84615385,0.769230769,1.538461538,3.846153846,11.47540984,1.639344262,16.39344262,4.098360656,2.459016393,63.93442623,3.6625,91.25,2.863453815,0.4048583,11.74089069,32.79352227,24.69635628,17.00404858,10.93117409,2.429149798,4.9375,7.546075085,13.9375,3.102909483,67,1.261363636,88,78.40909091,17.04545455,4.545454545,0,0,24.81203008,75.18796992,74.64788732,25.35211268,0.768882858,2.306648575,2.578018996,5.92492085,3.934871099,0.13568521,3.573043872,0.226142017,10.22161918,2.397105382,1.44730891,0.045228403,3.120759837,1.990049751,0.090456807,13.1614654,0.452284034,0.045228403,0,0,1.763907734,0.090456807,0.180913614,0.407055631,0,0,0.13568521,0.723654455,5.065581185,5.382180009,6.105834464,0.226142017,0.316598824,5.291723202,4.613297151,0.045228403,0,0.13568521,12.43781095,3.618272275,0,1.040253279,28.85375494,71.14624506,85.55555556,14.44444444,1.484126984,65.07936508,23.80952381,8.73015873,2.380952381,0
GALM86-C1.conllu,73,2054,28.1369863,4.918390162,0.59,0.505,0.73,0.62,8.714703019,12.56085686,5.501460565,5.111976631,3.067185979,13.97273612,0.097370983,16.65043817,0.243427459,0,6.669912366,3.554040896,12.90165531,1.947419669,0,9.006815969,0,0.498602571,6.666666667,2.962962963,37.77777778,52.59259259,1.149425287,3.448275862,91.95402299,3.448275862,47.02702703,3.243243243,23.78378378,25.94594595,0,0,17.24137931,0,11.49425287,12.64367816,5.747126437,52.87356322,0,7.368421053,5.263157895,87.36842105,8.888888889,2.222222222,83.33333333,5.555555556,85.71428571,0.952380952,8.571428571,4.761904762,17.77777778,5.555555556,10,12.22222222,2.222222222,52.22222222,3.054794521,84.93150685,2.708108108,2.222222222,14.44444444,28.33333333,27.22222222,17.22222222,6.666666667,3.888888889,4.98630137,9.210762332,13.42465753,3.15967366,62,1.235955056,89,78.65168539,19.1011236,2.247191011,0,0,42,58,80,20,0.340798442,1.557935735,1.41187926,5.014605648,7.0593963,0.340798442,2.872444012,0.29211295,11.87925998,3.067185979,0.827653359,0.438169426,4.819863681,1.947419669,0.29211295,12.70691334,0.876338851,0.389483934,0,0,0.778967868,0.194741967,0,0.584225901,0,0,0.632911392,0.730282376,2.726387537,5.842259007,4.333008763,0.243427459,0.243427459,4.138266796,5.890944499,0.048685492,0,0.048685492,12.90165531,3.554040896,0.097370983,0.876338851,35.22727273,64.77272727,87.71929825,12.28070175,1.306818182,77.27272727,18.18181818,3.409090909,0,0
DCAP14-F1.conllu,50,1578,31.56,4.331868132,0.68,0.575,0.76,0.66,5.25982256,13.94169835,6.653992395,3.738910013,3.675538657,13.49809886,0.063371356,17.99746515,1.64765526,0,6.90747782,1.901140684,13.49809886,1.64765526,0.063371356,9.37896071,0.126742712,0.476190476,3.80952381,9.523809524,25.71428571,60.95238095,2.53164557,2.53164557,93.67088608,1.265822785,53.37837838,1.351351351,27.7027027,17.56756757,0,0,10.12658228,3.797468354,8.860759494,21.51898734,7.594936709,48.10126582,1.724137931,6.896551724,5.172413793,86.20689655,3.636363636,0,92.72727273,3.636363636,93.22033898,0,1.694915254,5.084745763,5.454545455,5.454545455,5.454545455,12.72727273,1.818181818,69.09090909,3.44,70,2.824324324,2.083333333,12.5,22.91666667,34.02777778,15.97222222,9.027777778,3.472222222,4.92,9.174418605,17.32,3.261596958,47,1.228571429,70,78.57142857,20,1.428571429,0,0,26.82926829,73.17073171,70.76923077,29.23076923,0.950570342,1.774397972,1.711026616,6.337135615,4.245880862,0.253485425,2.027883397,0.063371356,12.54752852,3.675538657,0.950570342,0.190114068,4.626108999,1.64765526,0.190114068,12.61089987,0.82382763,0.063371356,0.063371356,0,1.013941698,0.253485425,0.063371356,0.316856781,0.126742712,0.063371356,0.190114068,0.633713561,3.041825095,6.337135615,3.865652725,0.063371356,1.457541191,4.562737643,5.513307985,0.126742712,0,0.316856781,13.49809886,3.168567807,0,0.633713561,26.71755725,73.28244275,79.16666667,20.83333333,1.230769231,80.76923077,16.66666667,1.282051282,1.282051282,0
ATAJ13-F2.conllu,28,941,33.60714286,4.85546416,0.6,0.54,0.75,0.655,5.951115834,14.24017003,6.163655685,5.844845909,2.550478215,16.68437832,0.106269926,18.38469713,0.95642933,0,5.207226355,2.975557917,9.564293305,1.275239107,0,10.09564293,0,0.481786134,21.15384615,3.846153846,30.76923077,44.23076923,0,0,97.14285714,2.857142857,36.84210526,6.315789474,38.94736842,17.89473684,0,0,28.57142857,2.857142857,17.14285714,5.714285714,2.857142857,42.85714286,8,8,2,82,2.040816327,0,91.83673469,6.12244898,89.09090909,0,9.090909091,1.818181818,24.48979592,0,24.48979592,2.040816327,0,48.97959184,4.071428571,92.85714286,2.652631579,1.075268817,12.90322581,33.33333333,29.03225806,16.12903226,5.376344086,2.150537634,5.642857143,8.254385965,17.21428571,3.334143378,74,1.239130435,46,84.7826087,8.695652174,4.347826087,2.173913043,0,17.5,82.5,78.43137255,21.56862745,1.062699256,2.125398512,2.550478215,6.05738576,5.207226355,0.212539851,2.869287991,0.743889479,12.53985122,2.550478215,0.531349628,0.425079702,2.869287991,2.231668438,0.106269926,15.30286929,0.850159405,0.531349628,0,0,1.062699256,0,0,0,0,0,0.425079702,0.212539851,2.975557917,7.120085016,4.888416578,0.425079702,0.425079702,4.038257173,5.738575983,0.212539851,0,0,9.564293305,2.975557917,0,1.168969182,26.80412371,73.19587629,74.64788732,25.35211268,1.290909091,78.18181818,14.54545455,7.272727273,0,0
GSPA83-C1.conllu,56,2126,37.96428571,4.596253902,0.62,0.56,0.7,0.665,7.055503293,14.11100659,5.268109125,3.998118532,3.574788335,15.66321731,0,17.07431797,0.987770461,0,8.137347131,3.762935089,9.595484478,1.552210724,0.094073377,9.125117592,0,0.467741935,2.040816327,14.28571429,46.2585034,37.41496599,0,1.041666667,96.875,2.083333333,49.48453608,0.515463918,23.71134021,26.28865979,0,0,8.333333333,2.083333333,14.58333333,12.5,3.125,59.375,4.761904762,10.71428571,8.333333333,76.19047619,1.234567901,1.234567901,93.82716049,3.703703704,95.29411765,0,1.176470588,3.529411765,16.04938272,2.469135802,11.11111111,14.81481481,1.234567901,54.32098765,3.946428571,78.57142857,2.850515464,1.570680628,8.90052356,29.31937173,30.36649215,20.94240838,6.282722513,2.617801047,6.267857143,9.619909502,17.25,3.424973205,93,1.394230769,104,71.15384615,19.23076923,8.653846154,0.961538462,0,27.88461538,72.11538462,83.87096774,16.12903226,0.564440263,2.869238006,1.222953904,5.126999059,5.926622766,0.611476952,2.210724365,0.32925682,13.02916275,3.574788335,0.799623706,0.32925682,4.09219191,1.458137347,0.094073377,14.81655691,0.799623706,0,0,0,0.987770461,0.141110066,0.094073377,0.141110066,0.094073377,0,0.470366886,0.517403575,2.634054563,7.243650047,5.315145814,0.423330198,0.658513641,4.374412041,5.597365945,0.094073377,0,0.188146754,9.642521167,2.634054563,0,0.893697084,25.14285714,74.85714286,90.83969466,9.160305344,1.300970874,76.69902913,17.47572816,4.854368932,0.970873786,0
MSEG92-A1.conllu,37,1202,32.48648649,5.011722272,0.57,0.51,0.66,0.6,8.153078203,15.9733777,4.409317804,3.743760399,3.161397671,16.88851913,0,19.55074875,0.166389351,0,6.988352745,1.331114809,7.737104825,2.24625624,0,9.650582363,0,0.467087466,2.816901408,0,30.98591549,66.1971831,0,0,89.79591837,10.20408163,42.24137931,9.482758621,29.31034483,18.96551724,0,0,6.12244898,0,18.36734694,10.20408163,2.040816327,63.26530612,2.325581395,0,4.651162791,93.02325581,0,0,80.95238095,19.04761905,93.33333333,0,4.444444444,2.222222222,16.66666667,0,28.57142857,2.380952381,0,52.38095238,3.567567568,78.37837838,2.810344828,0.862068966,9.482758621,34.48275862,29.31034483,18.96551724,2.586206897,4.310344828,6.513513514,9.106060606,12.7027027,2.667910448,32,1.241935484,62,75.80645161,24.19354839,0,0,0,25.53191489,74.46808511,80,20,1.247920133,2.911813644,1.580698835,4.242928453,6.821963394,0.083194676,2.163061564,0.249584027,14.6422629,3.161397671,0.915141431,0.166389351,3.327787022,1.331114809,0.166389351,16.13976705,0.332778702,0.415973378,0,0,1.081530782,0.665557404,0.249584027,0.166389351,0.083194676,0,0.249584027,0.332778702,3.577371048,6.738768719,4.409317804,0.415973378,0.083194676,3.577371048,5.906821963,0.665557404,0,0,7.737104825,3.078202995,0.083194676,0.998336106,23.96694215,76.03305785,92.39130435,7.608695652,1.277777778,75,22.22222222,2.777777778,0,0
AFAN88-A1.conllu,47,1831,38.95744681,4.99939976,0.65,0.505,0.75,0.575,10.1583834,18.78754779,3.986892409,2.403058438,1.856908793,19.11523758,0.054614965,22.06444566,2.18459858,0,2.18459858,1.146914255,9.011469143,0.655379574,0.436919716,5.953031131,0,0.475990396,5.063291139,0,65.82278481,29.11392405,0,0,96.42857143,3.571428571,25.68807339,5.504587156,22.01834862,46.78899083,0,0,3.571428571,0,28.57142857,3.571428571,3.571428571,60.71428571,2.380952381,4.761904762,14.28571429,78.57142857,13.88888889,0,86.11111111,0,81.81818182,0,4.545454545,13.63636364,0,0,27.77777778,0,0,72.22222222,2.446808511,91.4893617,2.825688073,0.943396226,14.1509434,25.47169811,26.41509434,22.64150943,6.603773585,3.773584906,6.319148936,15.92173913,16.08510638,2.828289067,38,1.485294118,136,63.23529412,27.94117647,5.882352941,2.941176471,0,4.444444444,95.55555556,81.81818182,18.18181818,1.146914255,0.546149645,1.201529219,3.440742764,9.229929001,0.054614965,1.529219006,0.546149645,17.96832332,1.856908793,0.273074823,0.327689787,2.621518296,0.327689787,0.054614965,18.62370289,0.382304752,0.109229929,0,0,0.764609503,0.109229929,0.054614965,0.764609503,0.218459858,0,0.109229929,0,1.256144184,11.08683779,2.239213545,0.709994539,1.146914255,2.457673403,5.843801202,0.764609503,0,0,9.011469143,2.566903332,0.109229929,0.546149645,39.81481481,60.18518519,87.69230769,12.30769231,1.178571429,85.71428571,10.71428571,3.571428571,0,0
